alg_name,ins,ins_set,mean,median,min,fr,nr
norm-f-1,staff-scheduling-instance6,MSE23-w,4268.0,4223.5,4068,1.0,10
norm-f-1,causal-discovery-causal_alarm_9_1000,MSE23-w,,,,0.0,10
norm-f-1,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,119504089661841.7,119450993578269.0,119401387482250,1.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,86128711.7,85802290.0,83742710,1.0,10
norm-f-1,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,115471972182999.7,115471367777770.5,115451917852998,1.0,10
norm-f-1,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,112173726259780.0,112135640790128.5,111971986735794,1.0,10
norm-f-1,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-1,setcover-rail507,MSE23-w,236.4,235.5,224,1.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,278181.4,278194.0,277777,1.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,69519.2,69216.0,65130,1.0,10
norm-f-1,hs-timetabling-BrazilInstance4.xml,MSE23-w,,,,0.0,10
norm-f-1,hs-timetabling-BrazilInstance6.xml,MSE23-w,,,,0.0,10
norm-f-1,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,,,,0.0,10
norm-f-1,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
norm-f-1,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,,,,0.0,10
norm-f-1,causal-discovery-causal_Link_10_1000,MSE23-w,,,,0.0,10
norm-f-1,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,588502403.25,588511714.5,588404048,0.8,10
norm-f-1,ramsey-ram_k3_n19.ra1,MSE23-w,22631.3,22681.5,21922,1.0,10
norm-f-1,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,2829.7,2835.5,2815,1.0,10
norm-f-1,spot5-1401.wcsp.log,MSE23-w,459406.7,459107.0,459106,1.0,10
norm-f-1,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,,,,0.0,10
norm-f-1,timetabling-dds4,MSE23-w,,,,0.0,10
norm-f-1,hs-timetabling-BrazilInstance2.xml,MSE23-w,,,,0.0,10
norm-f-1,railway-transport-f2030,MSE23-w,,,,0.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,67515792.5,68320815.0,54123775,1.0,10
norm-f-1,staff-scheduling-instance3,MSE23-w,1853.9,1908.0,1715,1.0,10
norm-f-1,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
norm-f-1,hs-timetabling-BrazilInstance1.xml,MSE23-w,,,,0.0,10
norm-f-1,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,114049151821089.9,114031949718430.0,113887390052381,1.0,10
norm-f-1,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
norm-f-1,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,113059972196861.5,112876832810432.0,112773451243463,1.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,16350701.9,16386102.5,16124260,1.0,10
norm-f-1,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,,,,0.0,10
norm-f-1,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,116349583071355.4,116240475709974.5,116068416676511,1.0,10
norm-f-1,staff-scheduling-instance2,MSE23-w,1253.9,1229.0,1218,1.0,10
norm-f-1,max-realizability-power-distribution_11_7,MSE23-w,126.0,126.0,126,1.0,10
norm-f-1,hs-timetabling-ItalyInstance4.xml,MSE23-w,,,,0.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,261109.1,266484.0,210469,1.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,14021016.7,14024829.5,13867126,1.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,282741.2,258690.0,231902,1.0,10
norm-f-1,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
norm-f-1,spot5-5.wcsp.log,MSE23-w,267.3,267.0,266,1.0,10
norm-f-1,hs-timetabling-BrazilInstance7.xml,MSE23-w,,,,0.0,10
norm-f-1,railway-transport-r11,MSE23-w,,,,0.0,10
norm-f-1,staff-scheduling-instance8,MSE23-w,,,,0.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,144341.6,137278.0,104864,1.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,253986.2,254102.5,252990,1.0,10
norm-f-1,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
norm-f-1,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,,,,,0
norm-f-1,setcover-rail4872,MSE23-w,,,,0.0,10
norm-f-1,staff-scheduling-instance7,MSE23-w,3982.6,3968.0,3811,1.0,10
norm-f-1,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-1,ramsey-ram_k3_n14.ra1,MSE23-w,3291.4,3303.5,3200,1.0,10
norm-f-1,abstraction-refinement-downcast-xalan,MSE23-w,70045.9,69634.5,65547,1.0,10
norm-f-1,causal-discovery-causal_Link_10_10000,MSE23-w,,,,0.0,10
norm-f-1,abstraction-refinement-downcast-hsqldb,MSE23-w,,,,0.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,21394829.1,21408871.0,20451293,1.0,10
norm-f-1,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,114856150455729.7,114893605241484.0,114658059944605,1.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,38612474.7,38736050.0,38058978,1.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,269400.1,228980.5,197260,1.0,10
norm-f-1,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,,,,0.0,10
norm-f-1,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,6994664.2,6977538.0,6773797,1.0,10
norm-f-1,staff-scheduling-instance12,MSE23-w,,,,0.0,10
norm-f-1,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,119445616864563.7,119430993578269.0,119273375560977,1.0,10
norm-f-1,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,249047.2,249740.5,242808,1.0,10
norm-f-1,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,,,,0.0,10
ecdf-multi-3,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,1188.7,1192.0,985,1.0,10
ecdf-multi-3,railway-transport-bf2030fvslack,MSE23-w,,,,0.0,10
ecdf-multi-3,setcover-rail2536,MSE23-w,,,,0.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,,,,0.0,10
ecdf-multi-3,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,658.7,658.5,655,1.0,10
ecdf-multi-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6,MSE23-w,,,,0.0,10
ecdf-multi-3,judgment-aggregation-ja-kemeny-preflib-00051-00000011,MSE23-w,729.1,729.0,725,1.0,10
ecdf-multi-3,pseudoBoolean-normalized-mps-v2-20-10-sentoy.opb.msat,MSE23-w,,,,0.0,10
ecdf-multi-3,mpe-random-net-50-5_network-8.net,MSE23-w,48651.5,48763.5,47492,1.0,10
ecdf-multi-3,causal-discovery-causal_Mushroom_7_1000,MSE23-w,424335.3,539024.0,226438,1.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-2_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,relational-inference-pa-3,MSE23-w,14300.3,16059.5,2773,1.0,10
ecdf-multi-3,ramsey-ram_k4_n19.ra1,MSE23-w,1663.8,1684.5,1446,1.0,10
ecdf-multi-3,causal-discovery-causal_Link_9_100,MSE23-w,3242187.0,3242187.0,3242187,0.6,10
ecdf-multi-3,tcp-tcp_students_112_it_2,MSE23-w,,,,0.0,10
ecdf-multi-3,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,,,,0.0,10
ecdf-multi-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-3,judgment-aggregation-ja-kemeny-preflib-00049-00000300,MSE23-w,806.8,807.5,801,1.0,10
ecdf-multi-3,staff-scheduling-instance5,MSE23-w,,,,0.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-1_inst-182_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-1_inst-137_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
ecdf-multi-3,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-3,timetabling-comp02,MSE23-w,,,,0.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_5,MSE23-w,393988.6,401517.0,364052,1.0,10
ecdf-multi-3,generalized-ising-IS12_5.0.5.0.0.5_softer_periodic,MSE23-w,113307336544863.8,113349820353600.5,113120417883254,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein4_BINARY_N320,MSE23-w,15575433.2,15594280.0,15221456,1.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-inf-road-usa,MSE23-w,759727024.1111112,759752222.0,759599040,0.9,10
ecdf-multi-3,causal-discovery-causal_Pigs_6_1000,MSE23-w,35110976.0,35110976.0,35110976,1.0,10
ecdf-multi-3,spot5-1405.wcsp.dir,MSE23-w,467744.7,467447.5,465449,1.0,10
ecdf-multi-3,judgment-aggregation-ja-kemeny-preflib-00049-00000334,MSE23-w,564.2,564.0,563,1.0,10
ecdf-multi-3,generalized-ising-IS9_5.0.5.0.0.5_softer_periodic,MSE23-w,110391653893173.6,110207153465720.0,110066981524169,1.0,10
ecdf-multi-3,timetabling-comp12,MSE23-w,,,,0.0,10
ecdf-multi-3,setcover-rail4284,MSE23-w,,,,0.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-3_inst-002_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-delaunay_n24,MSE23-w,276410793.8,276408436.5,276337804,1.0,10
ecdf-multi-3,abstraction-refinement-polysite-hsqldb,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS17_5.0.5.0.0.5_softer_periodic,MSE23-w,115928458381750.6,115928082960002.5,115909103281466,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.9_6,MSE23-w,296489.8,297106.5,292780,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.1_1,MSE23-w,124712.0,124658.0,118704,1.0,10
ecdf-multi-3,staff-scheduling-instance11,MSE23-w,,,,0.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.4_7,MSE23-w,328557.4,328456.5,301148,1.0,10
ecdf-multi-3,spot5-1506.wcsp.log,MSE23-w,357452.2,357550.0,356551,1.0,10
ecdf-multi-3,generalized-ising-IS3_5.0.5.0.0.5_softer_periodic,MSE23-w,117035641206512.1,117032059733861.0,116954536808626,1.0,10
ecdf-multi-3,timetabling-comp09,MSE23-w,,,,0.0,10
ecdf-multi-3,staff-scheduling-instance10,MSE23-w,,,,0.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-bn-human-BNU_1_0025865_session_1-bg,MSE23-w,119424917.75,119424667.5,119422704,0.4,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein4_UNARY_N250,MSE23-w,17322617.3,17019043.5,15374692,1.0,10
ecdf-multi-3,abstraction-refinement-polysite-xalan,MSE23-w,,,,0.0,10
ecdf-multi-3,causal-discovery-causal_carpo_8_1000,MSE23-w,,,,0.0,10
ecdf-multi-3,decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5,MSE23-w,,,,0.0,10
ecdf-multi-3,railway-transport-wg2,MSE23-w,,,,0.0,10
ecdf-multi-3,ramsey-ram_k3_n16.ra1,MSE23-w,7415.2,7437.0,7271,1.0,10
ecdf-multi-3,abstraction-refinement-downcast-antlr,MSE23-w,,,,0.0,10
ecdf-multi-3,hs-timetabling-FinlandSecondarySchool.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-rgg_n_2_24_s0,MSE23-w,54558121.2,54554648.5,54514898,1.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-channel-500x100x100-b050,MSE23-w,33356154.9,33348199.0,33336431,1.0,10
ecdf-multi-3,abstraction-refinement-polysite-avrora,MSE23-w,,,,0.0,10
ecdf-multi-3,staff-scheduling-instance4,MSE23-w,3521.3,3515.5,3162,1.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150,MSE23-w,,,,0.0,10
ecdf-multi-3,spot5-1403.wcsp.log,MSE23-w,463657.5,463263.0,463256,1.0,10
ecdf-multi-3,generalized-ising-IS23_5.0.5.0.0.5_softer_periodic,MSE23-w,119098983665973.5,119127335203312.0,118876368277841,1.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-2_inst-025_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
ecdf-multi-3,causal-discovery-causal_Water_10_1000,MSE23-w,45193159.0,45193159.0,45193159,0.6,10
ecdf-multi-3,max-realizability-power-distribution_12_8,MSE23-w,216.0,216.0,216,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein1_UNARY_N290,MSE23-w,85301757.2,85948189.5,74733494,1.0,10
ecdf-multi-3,spot5-1403.wcsp.dir,MSE23-w,467356.8,467256.0,465264,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200,MSE23-w,71640991.3,71410383.5,70805159,1.0,10
ecdf-multi-3,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3,MSE23-w,,,,0.0,10
ecdf-multi-3,abstraction-refinement-downcast-avrora,MSE23-w,,,,0.0,10
ecdf-multi-3,staff-scheduling-instance9,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS5_5.0.5.0.0.5_softer_periodic,MSE23-w,115255775388746.4,115183675571044.5,114939670375453,1.0,10
ecdf-multi-3,max-realizability-robot-navigation_10,MSE23-w,,,,0.0,10
ecdf-multi-3,relational-inference-pa-1,MSE23-w,7251.2,7258.0,6606,1.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-sc-rel9,MSE23-w,15620741.1,15621673.0,15581932,1.0,10
ecdf-multi-3,abstraction-refinement-downcast-pmd,MSE23-w,,,,0.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70,MSE23-w,,,,0.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.8_1,MSE23-w,357139.5,357194.5,354673,1.0,10
ecdf-multi-3,decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS13_5.0.5.0.0.5_softer_periodic,MSE23-w,119550106707865.8,119523105177560.0,119401387482250,1.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-3_inst-003_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,hs-timetabling-BrazilInstance5.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-web-wikipedia2009,MSE23-w,36474850.8,36507969.5,36337039,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_UNARY_N220,MSE23-w,66585299.0,65238509.5,63474574,1.0,10
ecdf-multi-3,drmx-cryptogen-geffe128_7,MSE23-w,860.7,861.0,858,1.0,10
ecdf-multi-3,MaxSATQueriesinInterpretableClassifiers-credit_train_8_CNF_5_20,MSE23-w,101942.6,101901.0,98646,1.0,10
ecdf-multi-3,abstraction-refinement-polysite-bloat,MSE23-w,,,,0.0,10
ecdf-multi-3,relational-inference-pa-2,MSE23-w,4382.7,4278.0,3349,1.0,10
ecdf-multi-3,judgment-aggregation-ja-kemeny-preflib-00049-00000451,MSE23-w,973.6,974.0,968,1.0,10
ecdf-multi-3,abstraction-refinement-polysite-pmd,MSE23-w,,,,0.0,10
ecdf-multi-3,staff-scheduling-instance6,MSE23-w,7965.0,7965.0,7965,0.1,10
ecdf-multi-3,causal-discovery-causal_alarm_9_1000,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS20_5.0.5.0.0.5_softer_periodic,MSE23-w,119478106707865.8,119463105177560.0,119401387482250,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200,MSE23-w,83358677.1,83239540.5,82548040,1.0,10
ecdf-multi-3,generalized-ising-IS16_5.0.5.0.0.5_softer_periodic,MSE23-w,115467027012883.6,115467450813962.0,115433489988305,1.0,10
ecdf-multi-3,generalized-ising-IS11_5.0.5.0.0.5_softer_periodic,MSE23-w,112205820587113.4,112259123732409.5,111911777649462,1.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-1_inst-084_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,setcover-rail507,MSE23-w,229.5,225.5,222,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_2,MSE23-w,290032.7,280675.5,279571,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_domino_multiple_0.1_8,MSE23-w,88469.2,86570.0,81682,1.0,10
ecdf-multi-3,hs-timetabling-BrazilInstance4.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,hs-timetabling-BrazilInstance6.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68,MSE23-w,,,,0.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200,MSE23-w,,,,0.0,10
ecdf-multi-3,metro-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,causal-discovery-causal_Link_10_1000,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-hugebubbles-00020,MSE23-w,588533331.4444444,588539482.0,588412173,0.9,10
ecdf-multi-3,ramsey-ram_k3_n19.ra1,MSE23-w,21170.2,21025.0,21025,1.0,10
ecdf-multi-3,MaxSATQueriesinInterpretableClassifiers-pima_train_6_CNF_3_20,MSE23-w,2901.4,2897.0,2879,1.0,10
ecdf-multi-3,spot5-1401.wcsp.log,MSE23-w,462508.6,462110.0,461109,1.0,10
ecdf-multi-3,decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3,MSE23-w,,,,0.0,10
ecdf-multi-3,timetabling-dds4,MSE23-w,,,,0.0,10
ecdf-multi-3,hs-timetabling-BrazilInstance2.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,railway-transport-f2030,MSE23-w,,,,0.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein3_UNARY_N220,MSE23-w,63973395.7,64324207.0,54123775,1.0,10
ecdf-multi-3,staff-scheduling-instance3,MSE23-w,2279.8,2277.0,2127,1.0,10
ecdf-multi-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
ecdf-multi-3,hs-timetabling-BrazilInstance1.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS6_5.0.5.0.0.5_softer_periodic,MSE23-w,114138373787621.4,113993227610740.5,113911873996303,1.0,10
ecdf-multi-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS7_5.0.5.0.0.5_softer_periodic,MSE23-w,113120603390546.2,112992814825604.5,112771187514161,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N240,MSE23-w,16383872.1,16386967.0,16211365,1.0,10
ecdf-multi-3,decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS4_5.0.5.0.0.5_softer_periodic,MSE23-w,116442729429624.1,116529847751397.5,116073849837120,1.0,10
ecdf-multi-3,staff-scheduling-instance2,MSE23-w,1466.5,1438.0,1432,1.0,10
ecdf-multi-3,max-realizability-power-distribution_11_7,MSE23-w,126.0,126.0,126,1.0,10
ecdf-multi-3,hs-timetabling-ItalyInstance4.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_4,MSE23-w,385565.9,386049.0,370371,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N220,MSE23-w,13943835.3,13954152.0,13844604,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_domino_multiple_0.6_8,MSE23-w,353480.1,352766.5,334719,1.0,10
ecdf-multi-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4,MSE23-w,,,,0.0,10
ecdf-multi-3,spot5-5.wcsp.log,MSE23-w,271.2,271.0,270,1.0,10
ecdf-multi-3,hs-timetabling-BrazilInstance7.xml,MSE23-w,,,,0.0,10
ecdf-multi-3,railway-transport-r11,MSE23-w,,,,0.0,10
ecdf-multi-3,staff-scheduling-instance8,MSE23-w,,,,0.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_domino_multiple_0.2_0,MSE23-w,144622.2,146647.5,130440,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_smallcomp_multiple_0.7_6,MSE23-w,255811.4,256149.5,253954,1.0,10
ecdf-multi-3,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72,MSE23-w,,,,0.0,10
ecdf-multi-3,MinimumWeightDominatingSetProblem-soc-livejournal-user-groups,MSE23-w,,,,,0
ecdf-multi-3,setcover-rail4872,MSE23-w,,,,0.0,10
ecdf-multi-3,staff-scheduling-instance7,MSE23-w,,,,0.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-4_inst-003_60m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,ramsey-ram_k3_n14.ra1,MSE23-w,3146.9,3194.5,3025,1.0,10
ecdf-multi-3,abstraction-refinement-downcast-xalan,MSE23-w,,,,0.0,10
ecdf-multi-3,causal-discovery-causal_Link_10_10000,MSE23-w,,,,0.0,10
ecdf-multi-3,abstraction-refinement-downcast-hsqldb,MSE23-w,,,,0.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280,MSE23-w,24983495.6,22894396.5,21809720,1.0,10
ecdf-multi-3,generalized-ising-IS15_5.0.5.0.0.5_softer_periodic,MSE23-w,114883027339432.7,114892527392126.5,114772078321831,1.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Protein2_BINARY_N380,MSE23-w,38296207.5,38276244.0,38028579,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_domino_multiple_0.5_1,MSE23-w,297780.4,297728.0,280456,1.0,10
ecdf-multi-3,shiftdesign-limits-10-10_data-2_inst-030_30m.sm-extracted,MSE23-w,,,,0.0,10
ecdf-multi-3,correlation-clustering-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200,MSE23-w,6938138.3,6953888.5,6846154,1.0,10
ecdf-multi-3,staff-scheduling-instance12,MSE23-w,,,,0.0,10
ecdf-multi-3,generalized-ising-IS22_5.0.5.0.0.5_softer_periodic,MSE23-w,119426592120653.9,119433105177560.0,119296368277841,1.0,10
ecdf-multi-3,ParametricRBACMaintenance_mse20-role_university_multiple_0.5_7,MSE23-w,376941.2,380126.0,343441,1.0,10
ecdf-multi-3,decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2,MSE23-w,,,,0.0,10
norm-f-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80,MSE23-w,,,,0.0,10
norm-f-multi-5,MaxSATQueriesinInterpretableClassifiers-toms_test_2_CNF_3_20,MSE23-w,1792.9,1743.0,1529,1.0,10
norm-f-multi-5,railway-transport-bf2030fvslack,MSE23-w,,,,0.0,10
norm-f-multi-5,setcover-rail2536,MSE23-w,,,,0.0,9
norm-f-multi-5,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66,MSE23-w,,,,0.0,10
norm-f-multi-5,judgment-aggregation-ja-kemeny-preflib-00049-00000454,MSE23-w,659.4,660.0,655,1.0,10
